"","BNTI","RC","Seasonal"
"60627",0.558728136569187,0.6,"Spring"
"60628",8.37620968951341,1,"Spring"
"60653",7.05949699700504,1,"Spring"
"60654",1.70336276027486,0.88,"Spring"
"60655",1.59876637760466,0.88,"Spring"
"60656",2.34577950985448,0.92,"Spring"
"60657",-0.120771220101183,-0.1,"Spring"
"60658",-0.243193152811183,0.18,"Spring"
"60659",1.81532663519632,0.86,"Spring"
"60660",-0.107890860083206,0.28,"Spring"
"60661",4.47147786492185,1,"Spring"
"60682",0.0212841798441988,0.38,"Spring"
"60683",3.80157180619494,1,"Spring"
"60684",1.06894097554136,0.8,"Spring"
"60685",1.68630519666777,0.88,"Spring"
"60686",2.37853952127417,0.92,"Spring"
"60687",4.92584578156481,1,"Spring"
"60688",-0.108880287541877,0.36,"Spring"
"60689",1.33168285256868,0.8,"Spring"
"60690",2.88121227327784,0.96,"Spring"
"60717",0.810096288219891,0.78,"Spring"
"60718",0.61381812853744,0.58,"Spring"
"60719",2.53474022277296,0.94,"Spring"
"60720",1.66243808740269,0.88,"Spring"
"60721",1.12947211323675,0.68,"Spring"
"60722",3.37415391111577,1,"Spring"
"60723",0.607556590323219,0.44,"Spring"
"60724",0.317268135051066,0.3,"Spring"
"60725",1.87031610567002,0.9,"Spring"
"60752",0.0283741553973173,0.26,"Spring"
"60753",0.401709730653294,0.48,"Spring"
"60754",0.101134774498,0.34,"Spring"
"60755",-0.524333108100226,-0.34,"Spring"
"60756",1.51098878665768,0.8,"Spring"
"60757",2.40404398914223,0.94,"Spring"
"60758",0.0114953646746267,0.42,"Spring"
"60759",-0.312563033294079,0.0600000000000001,"Spring"
"60760",0.252964090214596,0.6,"Spring"
"60787",0.429469166708807,0.54,"Spring"
"60788",1.18744065570152,0.82,"Spring"
"60789",1.19575726056948,0.82,"Spring"
"60790",1.27177440322846,0.82,"Spring"
"60791",1.26239512212998,0.8,"Spring"
"60792",3.35681648001546,0.98,"Spring"
"60793",-0.268141880590678,0.1,"Spring"
"60794",1.74478864514149,0.92,"Spring"
"60795",-0.188261824832824,-0.0600000000000001,"Spring"
"60817",0.702389565530579,0.8,"Spring"
"60818",2.0494150164547,0.9,"Spring"
"60819",3.66974462799832,1,"Spring"
"60820",0.474673716749504,0.46,"Spring"
"60821",4.13138886565868,1,"Spring"
"60822",3.35211379251927,0.98,"Spring"
"60823",0.863833688278276,0.74,"Spring"
"60824",0.0178238796175149,0.1,"Spring"
"60825",2.47290545508377,0.94,"Spring"
"60850",2.58649744190997,0.9,"Spring"
"60851",1.976678248991,0.84,"Spring"
"60852",2.01629471112256,0.84,"Spring"
"60853",9.0127099200178,1,"Spring"
"60854",1.73152310328455,0.94,"Spring"
"60855",2.9793801544614,0.96,"Spring"
"60856",-0.43760966880045,-0.26,"Spring"
"60857",0.816164921578259,0.62,"Spring"
"60858",1.01652239897178,0.86,"Spring"
"60883",-0.158005309610883,0.16,"Spring"
"60884",-0.26293428518918,-0.04,"Spring"
"60885",-0.202234354090832,0.04,"Spring"
"60886",0.384478875442855,0.58,"Spring"
"60887",0.222826697403887,0.56,"Spring"
"60888",0.154026098888339,0.5,"Spring"
"60889",-0.356323336295585,-0.1,"Spring"
"60890",-0.00439573093553028,0.36,"Spring"
"60891",-0.0551551584147258,0.28,"Spring"
"60898",4.44378307867345,1,"Spring"
"60899",3.95832442582425,1,"Spring"
"60900",4.01833683289946,0.98,"Spring"
"60901",0.55356994628273,0.42,"Spring"
"60923",-0.149669506051292,0.14,"Spring"
"60924",-0.436037767184218,-0.18,"Spring"
"60925",1.82470157122637,0.9,"Spring"
"60926",6.91109413581636,1,"Spring"
"60927",5.37940430110965,1,"Spring"
"60928",9.54044237473875,1,"Spring"
"60929",-0.847648142704528,-0.66,"Spring"
"60930",2.36820661728771,0.96,"Spring"
"60931",7.64897826162464,1,"Spring"
"60956",7.8142342376269,1,"Spring"
"60957",1.56704820265718,0.88,"Spring"
"60958",0.85058581954081,0.78,"Spring"
"60959",-0.0529613397250443,0.18,"Spring"
"60960",2.9311245970409,0.98,"Spring"
"60961",-0.182084644729599,0.22,"Spring"
"60962",2.97753912737707,0.96,"Spring"
"60963",1.52294804477671,0.78,"Spring"
"60964",1.29408449477641,0.82,"Spring"
"60985",10.1168067441745,1,"Spring"
"60986",4.54086055052661,1,"Spring"
"60987",2.92177033835157,0.96,"Spring"
"60988",6.04144219846301,1,"Spring"
"60989",2.29776615698163,0.94,"Spring"
"60990",8.52400515291126,1,"Spring"
"60991",-0.321394749145313,-0.04,"Spring"
"60992",1.77756542154579,0.82,"Spring"
"60993",-1.26581874604873,-0.9,"Spring"
"61020",0.683651878470012,0.7,"Spring"
"61021",0.0359012596485929,0.4,"Spring"
"61022",2.4354386886398,0.92,"Spring"
"61023",2.38115785779783,0.94,"Spring"
"61024",1.33128058675065,0.72,"Spring"
"61025",2.72700805368769,0.96,"Spring"
"61026",0.80455128027982,0.62,"Spring"
"61027",3.28278199636795,1,"Spring"
"61028",5.23439664963624,1,"Spring"
"61055",17.8710799296346,1,"Spring"
"61056",23.1029087934004,1,"Spring"
"61057",20.8837422178111,1,"Spring"
"61058",4.32261580540979,0.98,"Spring"
"61059",4.69726418584296,1,"Spring"
"61060",9.71611030036977,1,"Spring"
"61061",-0.301338158796716,0.0600000000000001,"Spring"
"61062",-0.967345802476894,-1,"Spring"
"61063",0.307424028296819,0.4,"Spring"
"61090",0.184625678672338,0.44,"Spring"
"61091",-0.387475854286346,-0.0600000000000001,"Spring"
"61092",-0.0948916106776405,0.18,"Spring"
"61093",0.0748185950106119,0.2,"Spring"
"61094",1.49481115492094,0.8,"Spring"
"61095",0.680174868525313,0.6,"Spring"
"61096",-0.181573240453657,0.14,"Spring"
"61097",0.0460850616799209,0.26,"Spring"
"61098",4.71186005138103,0.98,"Spring"
"61120",0.806766686856224,0.7,"Spring"
"61121",-0.16599740556669,0.16,"Spring"
"61122",5.60086553559472,1,"Spring"
"61123",2.18944134914903,0.92,"Spring"
"61124",0.798231887791172,0.64,"Spring"
"61125",1.76625244630242,0.88,"Spring"
"61126",2.936206630846,0.96,"Spring"
"61127",3.34183491430873,0.98,"Spring"
"61128",3.01845632646113,0.98,"Spring"
"61153",1.01193137102433,0.82,"Spring"
"61154",-0.0030417847126034,0.24,"Spring"
"61155",0.0538579405125027,0.34,"Spring"
"61156",9.52988761618369,1,"Spring"
"61157",2.30612735100312,0.9,"Spring"
"61158",8.92451154361159,1,"Spring"
"61159",0.453728780781887,0.38,"Spring"
"61160",5.18242487754856,1,"Spring"
"61161",4.06403237106966,1,"Spring"
"61186",26.542137611311,1,"Spring"
"61187",25.3822905153515,1,"Spring"
"61188",24.9967585346084,1,"Spring"
"61189",14.357284856845,1,"Spring"
"61190",23.987199885049,1,"Spring"
"61191",24.8549035064159,1,"Spring"
"61192",-0.692813141053687,-0.56,"Spring"
"61193",0.03627666477732,0.26,"Spring"
"61194",8.36054365494859,1,"Spring"
"61201",0.833602199945832,0.7,"Spring"
"61202",0.0713528026511755,0.32,"Spring"
"61203",2.37120970375455,0.96,"Spring"
"61225",-0.819168494634209,-0.5,"Spring"
"61226",-0.740179833674164,-0.42,"Spring"
"61227",1.32459795170806,0.84,"Spring"
"61228",4.07532269281577,0.98,"Spring"
"61229",5.9093625607609,1,"Spring"
"61230",4.96496501508673,0.98,"Spring"
"61231",1.44069381017482,0.84,"Spring"
"61232",2.54781323878915,0.98,"Spring"
"61233",9.31473209774469,1,"Spring"
"61258",2.80102888997849,0.96,"Spring"
"61259",2.02659337843385,0.94,"Spring"
"61260",-0.118395740886221,0.16,"Spring"
"61261",1.96094228286418,0.86,"Spring"
"61262",2.3884938682418,0.94,"Spring"
"61263",-0.0303322527832169,0.4,"Spring"
"61264",-0.0237629701086869,0.28,"Spring"
"61265",0.377845258058209,0.56,"Spring"
"61266",1.8926503496924,0.9,"Spring"
"61287",3.22765526221121,0.98,"Spring"
"61288",1.26291692382608,0.84,"Spring"
"61289",1.05148919000865,0.74,"Spring"
"61290",0.547452863487094,0.7,"Spring"
"61291",2.30571938103693,0.92,"Spring"
"61292",4.92941908926831,0.98,"Spring"
"61293",0.0558245831496782,0.56,"Spring"
"61294",4.36605504349634,1,"Spring"
"61295",1.47026443081548,0.88,"Spring"
"61322",2.64898388451546,0.94,"Spring"
"61323",0.382123295438157,0.44,"Spring"
"61324",-0.0382753651812575,0.2,"Spring"
"61325",0.622915949930012,0.66,"Spring"
"61326",-1.42882876282458,-1,"Spring"
"61327",2.76120987697955,0.96,"Spring"
"61328",0.386857365440835,0.36,"Spring"
"61329",0.713527741164629,0.62,"Spring"
"61330",0.165523663137713,0.34,"Spring"
"61357",9.54850200917427,1,"Spring"
"61358",14.6543835216736,1,"Spring"
"61359",12.3950809764224,1,"Spring"
"61360",0.693479035211496,0.6,"Spring"
"61361",2.8244828721406,0.94,"Spring"
"61362",6.97960807634145,1,"Spring"
"61363",0.322785242447218,0.68,"Spring"
"61364",0.0132880990195618,0.52,"Spring"
"61365",0.442814096963815,0.72,"Spring"
"61392",2.33430208020151,0.94,"Spring"
"61393",-0.177561092039405,0.0600000000000001,"Spring"
"61394",-0.182370376042937,0.0600000000000001,"Spring"
"61395",4.88667042267347,1,"Spring"
"61396",1.02105775722216,0.7,"Spring"
"61397",7.47771730696156,1,"Spring"
"61398",0.369019679757123,0.56,"Spring"
"61399",4.39244938758795,1,"Spring"
"61400",0.595950596954445,0.6,"Spring"
"61422",1.07249234430808,0.74,"Spring"
"61423",1.35013683690102,0.78,"Spring"
"61424",1.13415443699868,0.78,"Spring"
"61425",-0.803889138018525,-0.64,"Spring"
"61426",0.739069615512281,0.7,"Spring"
"61427",0.522819483719602,0.5,"Spring"
"61428",1.6652183440009,0.84,"Spring"
"61429",1.29236958706849,0.82,"Spring"
"61430",2.57299808175959,0.96,"Spring"
"61455",0.21653966359928,0.32,"Spring"
"61456",0.670349327514478,0.58,"Spring"
"61457",0.386259399555675,0.44,"Spring"
"61458",0.60862360287113,0.62,"Spring"
"61459",1.95733949396493,0.86,"Spring"
"61460",3.83775561613892,1,"Spring"
"61461",0.0496668143925756,0.22,"Spring"
"61462",2.57022105156487,0.98,"Spring"
"61463",0.919548350349995,0.68,"Spring"
"61488",-0.890507440322029,-0.78,"Spring"
"61489",-0.700225222970799,-0.54,"Spring"
"61490",-0.525403739900446,-0.26,"Spring"
"61491",-0.528273465973276,-0.28,"Spring"
"61492",-0.165847392085758,0.16,"Spring"
"61493",-0.369956336717668,-0.2,"Spring"
"61494",-0.681937401069704,-0.44,"Spring"
"61495",-0.456872188470513,-0.16,"Spring"
"61496",-1.07186689305125,-1,"Spring"
"61503",1.198398498225,0.7,"Spring"
"61504",4.59336734963261,1,"Spring"
"61526",-0.459062520225466,-0.18,"Spring"
"61527",-0.436504535316711,-0.16,"Spring"
"61528",-0.40978461096224,-0.1,"Spring"
"61529",4.20585929085974,1,"Spring"
"61530",3.58353208124218,0.96,"Spring"
"61531",0.452477087507474,0.66,"Spring"
"61532",1.31234587980848,0.7,"Spring"
"61533",-0.302999394178463,-0.16,"Spring"
"61534",2.78626325337176,0.98,"Spring"
"61559",0.234929064149775,0.36,"Spring"
"61560",-0.289122864013044,-0.0600000000000001,"Spring"
"61561",-0.33591020591891,-0.02,"Spring"
"61562",2.44821387696233,0.92,"Spring"
"61563",-0.484501541561733,-0.22,"Spring"
"61564",-0.197275067284203,0.16,"Spring"
"61565",1.75157493577773,0.88,"Spring"
"61566",2.20214799881273,0.94,"Spring"
"61567",4.18427896008901,1,"Spring"
"61588",2.78819563456085,0.98,"Spring"
"61589",-0.301489637675847,-0.12,"Spring"
"61590",0.54098177289354,0.56,"Spring"
"61591",3.93774716254313,1,"Spring"
"61592",2.50931457693106,0.98,"Spring"
"61593",3.89209870937887,1,"Spring"
"61594",-0.661577901128056,-0.5,"Spring"
"61595",1.71591156667716,0.84,"Spring"
"61596",3.36779433805227,0.98,"Spring"
"61623",0.315614855554169,0.36,"Spring"
"61624",-0.0967450447116982,0.1,"Spring"
"61625",-0.213183709050945,-0.02,"Spring"
"61626",-0.203866300719925,0,"Spring"
"61627",1.07655313765774,0.72,"Spring"
"61628",2.3918696267792,0.94,"Spring"
"61629",-0.453792621947419,-0.28,"Spring"
"61630",-0.0628909444099883,0.0600000000000001,"Spring"
"61631",1.68624338486405,0.88,"Spring"
"61658",2.29329972904396,0.92,"Spring"
"61659",2.98278189110755,0.94,"Spring"
"61660",2.75308781620938,0.94,"Spring"
"61661",-0.74536551649853,-0.6,"Spring"
"61662",2.02080046212335,0.94,"Spring"
"61663",2.28220941516192,0.92,"Spring"
"61664",-0.777234352278696,-0.7,"Spring"
"61665",-0.68774189807063,-0.56,"Spring"
"61666",-0.516878301554624,-0.24,"Spring"
"61693",0.199779253764704,0.32,"Spring"
"61694",-0.651800651874108,-0.3,"Spring"
"61695",-0.532399095295305,-0.16,"Spring"
"61696",0.331833156946992,0.44,"Spring"
"61697",-0.136401624145854,0.02,"Spring"
"61698",3.92706877178376,0.98,"Spring"
"61699",0.630887052969033,0.72,"Spring"
"61700",0.689372968294799,0.6,"Spring"
"61701",-0.609835071063559,-0.38,"Spring"
"61723",0.2462619088031,0.34,"Spring"
"61724",-0.0477938788015305,0.12,"Spring"
"61725",0.648391347042075,0.6,"Spring"
"61726",2.44199958685533,0.96,"Spring"
"61727",5.99704941971313,1,"Spring"
"61728",5.6575970682102,1,"Spring"
"61729",4.10567817161009,0.98,"Spring"
"61730",0.837738740578671,0.64,"Spring"
"61731",2.1180378344212,0.92,"Spring"
"61756",-0.71037919013331,-0.48,"Spring"
"61757",-0.215386123461815,0,"Spring"
"61758",-0.586051948945968,-0.3,"Spring"
"61759",2.19703065158036,0.94,"Spring"
"61760",3.9214926171816,0.98,"Spring"
"61761",2.89769259217471,0.98,"Spring"
"61762",-0.614094034005354,-0.4,"Spring"
"61763",-1.48918235626179,-0.98,"Spring"
"61764",-0.0213428834910325,0.1,"Spring"
"61789",-0.823147535266139,-0.58,"Spring"
"61790",-1.16308732374336,-0.9,"Spring"
"61791",-1.14850010849244,-0.92,"Spring"
"61792",-0.626021160630586,-0.32,"Spring"
"61793",-0.710282290846243,-0.5,"Spring"
"61794",-0.362526582481149,-0.22,"Spring"
"61795",-0.640881898578161,-0.34,"Spring"
"61796",-0.532200174548036,-0.12,"Spring"
"61797",-0.485311864067042,-0.22,"Spring"
"61804",1.36469576886577,0.8,"Spring"
"61826",-1.17097502058147,-1,"Spring"
"61827",-1.11884026695254,-1,"Spring"
"61828",-0.807822571542426,-0.76,"Spring"
"61829",-1.34321284017038,-0.96,"Spring"
"61830",-0.752473865090873,-0.54,"Spring"
"61831",3.46010030444777,0.98,"Spring"
"61832",0.0243492789435909,0.46,"Spring"
"61833",0.0601256142807308,0.1,"Spring"
"61834",1.53588235095177,0.86,"Spring"
"61859",0.0335057288482161,0.26,"Spring"
"61860",-0.466665322991623,-0.16,"Spring"
"61861",-0.639081618159007,-0.46,"Spring"
"61862",0.0365864894482485,0.32,"Spring"
"61863",0.180481795528452,0.36,"Spring"
"61864",-0.692268060794954,-0.6,"Spring"
"61865",-1.17880288526139,-0.9,"Spring"
"61866",-0.328731999636792,-0.0800000000000001,"Spring"
"61867",-0.937062845610025,-0.76,"Spring"
"61888",3.32158400063186,0.96,"Spring"
"61889",0.0213108997324108,0.26,"Spring"
"61890",0.881314421504566,0.7,"Spring"
"61891",0.433838047880646,0.46,"Spring"
"61892",-1.53736623439758,-0.98,"Spring"
"61893",1.44926445096662,0.84,"Spring"
"61894",-1.09611548723352,-1,"Spring"
"61895",0.237124983861054,0.46,"Spring"
"61896",2.57092402019374,0.94,"Spring"
"61923",0.0501019528146984,0.3,"Spring"
"61924",-0.137434419575549,0.12,"Spring"
"61925",-0.64720028710033,-0.48,"Spring"
"61926",-0.00551621205056082,0.24,"Spring"
"61927",-1.11979786352983,-0.88,"Spring"
"61928",1.65145312259034,0.86,"Spring"
"61929",-0.748023209942919,-0.5,"Spring"
"61930",-1.52029188357467,-1,"Spring"
"61931",-0.756890268053867,-0.54,"Spring"
"61958",6.84777936056314,1,"Spring"
"61959",10.747723212052,1,"Spring"
"61960",9.57264478667903,1,"Spring"
"61961",1.48444885890354,0.76,"Spring"
"61962",1.45967599160052,0.82,"Spring"
"61963",4.853292309374,0.98,"Spring"
"61964",-0.842160775043464,-0.64,"Spring"
"61965",-0.989822513739552,-0.96,"Spring"
"61966",-0.654571158931628,-0.52,"Spring"
"61993",0.138173981255723,0.42,"Spring"
"61994",-0.76945349317796,-0.76,"Spring"
"61995",-0.87156565518864,-0.98,"Spring"
"61996",2.65387003890858,0.94,"Spring"
"61997",-0.259168037641777,0.04,"Spring"
"61998",3.91442702459595,0.98,"Spring"
"61999",0.0537395317662099,0.32,"Spring"
"62000",0.940583893932627,0.72,"Spring"
"62001",-0.567033544969842,-0.36,"Spring"
"62023",0.0697051194699748,0.28,"Spring"
"62024",-0.382446568437744,-0.02,"Spring"
"62025",-0.852302345375327,-0.58,"Spring"
"62026",-0.626697721242907,-0.42,"Spring"
"62027",2.94221414782378,0.98,"Spring"
"62028",0.992942041388784,0.74,"Spring"
"62029",0.967353950428153,0.66,"Spring"
"62030",-0.91574195321673,-0.56,"Spring"
"62031",1.74030658326002,0.92,"Spring"
"62056",-0.797093197833401,-0.66,"Spring"
"62057",-0.988366495306585,-1,"Spring"
"62058",-1.02293649867163,-1,"Spring"
"62059",-0.833864846078526,-0.62,"Spring"
"62060",-0.607155410384056,-0.36,"Spring"
"62061",2.18453047934151,0.92,"Spring"
"62062",-0.87649976586894,-0.82,"Spring"
"62063",0.899403902949385,0.78,"Spring"
"62064",-1.27021665392026,-1,"Spring"
"62089",-1.28207923064965,-1,"Spring"
"62090",-1.10168859255349,-0.94,"Spring"
"62091",-0.99055998391375,-0.86,"Spring"
"62092",-1.22835536174792,-1,"Spring"
"62093",-1.06731297055854,-0.9,"Spring"
"62094",-0.842548472998304,-0.66,"Spring"
"62095",-1.03185058999389,-1,"Spring"
"62096",-1.03495726547552,-1,"Spring"
"62097",-0.941775557245287,-0.84,"Spring"
"62125",-0.78232963292357,-0.58,"Spring"
"62126",-1.05466674791796,-0.9,"Spring"
"62127",-0.452918038503498,-0.28,"Spring"
"62128",-0.72343822552932,-0.46,"Spring"
"62129",1.11041199418439,0.72,"Spring"
"62130",6.56934414025237,1,"Spring"
"62131",2.36696144315278,0.98,"Spring"
"62132",0.676805414129988,0.58,"Spring"
"62133",1.47134716419973,0.84,"Spring"
"62158",3.45925777824325,0.98,"Spring"
"62159",-0.0965781189939404,0.3,"Spring"
"62160",0.0371355259035324,0.38,"Spring"
"62161",0.227751455363709,0.46,"Spring"
"62162",0.700886152967618,0.66,"Spring"
"62163",-0.916365859525496,-0.74,"Spring"
"62164",1.49721953111126,0.78,"Spring"
"62165",4.43958641288853,1,"Spring"
"62166",0.47980613762034,0.44,"Spring"
"62187",5.90302700366978,1,"Spring"
"62188",2.36369070185584,0.96,"Spring"
"62189",3.74343257735838,1,"Spring"
"62190",2.61899378063371,0.96,"Spring"
"62191",0.537613408813551,0.66,"Spring"
"62192",2.63919293344892,0.96,"Spring"
"62193",-1.27235353380535,-1,"Spring"
"62194",1.18481473878525,0.76,"Spring"
"62195",-0.715574241637041,-0.44,"Spring"
"62222",-0.386804768168592,-0.2,"Spring"
"62223",-0.374644164200159,-0.2,"Spring"
"62224",0.523641957949378,0.56,"Spring"
"62225",1.28842893502218,0.78,"Spring"
"62226",0.494098801688672,0.44,"Spring"
"62227",-0.634667419788782,-0.5,"Spring"
"62228",2.12917631366632,0.88,"Spring"
"62229",1.98058093067351,0.96,"Spring"
"62230",1.28556113690642,0.76,"Spring"
"62257",8.94375849365088,1,"Spring"
"62258",11.0297867523084,1,"Spring"
"62259",10.9991824603692,1,"Spring"
"62260",3.24248029289383,0.98,"Spring"
"62261",1.25591500032777,0.8,"Spring"
"62262",3.43137888272611,0.98,"Spring"
"62263",-1.40144622347756,-0.98,"Spring"
"62264",-1.33581365963284,-1,"Spring"
"62265",-1.62654942384362,-1,"Spring"
"62292",-0.852621605798423,-0.66,"Spring"
"62293",-0.957265618725557,-0.84,"Spring"
"62294",-1.07580416944871,-0.98,"Spring"
"62295",0.800318377942321,0.66,"Spring"
"62296",1.27810572635661,0.74,"Spring"
"62297",-1.03836929495985,-0.7,"Spring"
"62298",2.06175318280857,0.92,"Spring"
"62299",-0.296277091921182,-0.04,"Spring"
"62300",1.26823023054313,0.76,"Spring"
"62322",1.68206420327257,0.88,"Spring"
"62323",-0.917354745661053,-0.74,"Spring"
"62324",1.51044215817354,0.84,"Spring"
"62325",1.30256405805468,0.82,"Spring"
"62326",-0.38747823793291,-0.0800000000000001,"Spring"
"62327",-0.643454803240989,-0.36,"Spring"
"62328",1.51053116272981,0.82,"Spring"
"62329",1.42313481757939,0.82,"Spring"
"62330",0.366262292558356,0.4,"Spring"
"62355",-0.449773867403666,-0.26,"Spring"
"62356",-1.26923986515301,-1,"Spring"
"62357",-1.33972439554264,-1,"Spring"
"62358",2.8013856816397,0.98,"Spring"
"62359",-0.21724502893345,-0.0600000000000001,"Spring"
"62360",5.13121770272097,1,"Spring"
"62361",3.50861638715689,0.98,"Spring"
"62362",2.0945838235292,0.92,"Spring"
"62363",2.26454828083389,0.94,"Spring"
"62388",14.9690740616842,1,"Spring"
"62389",15.2309963182629,1,"Spring"
"62390",14.7288377077109,1,"Spring"
"62391",10.9819187208424,1,"Spring"
"62392",14.2617138632324,1,"Spring"
"62393",13.2692127929562,1,"Spring"
"62394",6.30932538426521,1,"Spring"
"62395",6.23440753480313,1,"Spring"
"62396",8.65507329799592,1,"Spring"
"68451",5.77998133618191,1,"Spring"
"68452",9.81406003837551,1,"Spring"
"68453",0.935028881195072,0.78,"Spring"
"68454",0.747297042585916,0.76,"Spring"
"68455",3.39240663145649,0.96,"Spring"
"68456",-0.599219239678471,-0.38,"Spring"
"68457",-1.81232866202629,-1,"Spring"
"68458",-0.947339871356365,-0.68,"Spring"
"68483",1.57233553228577,0.86,"Spring"
"68484",24.794848728645,1,"Spring"
"68485",4.8865950763325,1,"Spring"
"68486",0.0414981075264254,0.3,"Spring"
"68487",-1.14591050844314,-0.88,"Spring"
"68488",-1.29125428954366,-0.92,"Spring"
"68489",0.136255252183614,0.6,"Spring"
"68490",0.75013187488699,0.68,"Spring"
"68491",0.0864348855643525,0.36,"Spring"
"68512",32.2253937005583,1,"Spring"
"68513",15.3626687704921,1,"Spring"
"68514",4.69368042469822,1,"Spring"
"68515",-0.676887714284439,-0.78,"Spring"
"68516",-0.37119791308032,-0.14,"Spring"
"68517",0.443071400936302,0.56,"Spring"
"68518",-0.447242132688993,-0.32,"Spring"
"68519",-0.634144306505418,-0.38,"Spring"
"68520",-0.512288262836858,-0.4,"Spring"
"68547",14.8493433155555,1,"Spring"
"68548",4.73622788587986,1,"Spring"
"68549",7.44094012778506,1,"Spring"
"68550",-0.665613257648831,-0.52,"Spring"
"68551",-0.983078169027251,-0.92,"Spring"
"68552",-0.602218432309526,-0.36,"Spring"
"68553",-1.00462861741727,-0.84,"Spring"
"68554",-1.32397931505026,-0.96,"Spring"
"68555",-1.24734453930031,-1,"Spring"
"68582",74.5923930672677,1,"Spring"
"68583",86.0207864025725,1,"Spring"
"68584",116.583169592442,1,"Spring"
"68585",-0.584817404610083,-0.28,"Spring"
"68586",1.43593367305198,0.78,"Spring"
"68587",1.1141142707171,0.78,"Spring"
"68588",-0.255845830671428,0.12,"Spring"
"68589",-0.504836980501837,-0.32,"Spring"
"68590",0.834595241992178,0.76,"Spring"
"68617",12.359179471176,1,"Spring"
"68618",5.34888331186644,1,"Spring"
"68619",0.499852708582343,0.78,"Spring"
"68620",-0.604413614143681,-0.28,"Spring"
"68621",-0.333870154871292,-0.0800000000000001,"Spring"
"68622",-0.892839263492692,-0.7,"Spring"
"68623",-0.780816127555576,-0.52,"Spring"
"68624",-0.156425734480928,0.02,"Spring"
"68625",-1.39877510518302,-0.94,"Spring"
"68647",12.7335796729171,1,"Spring"
"68648",25.2401469043418,1,"Spring"
"68649",6.87692851065005,1,"Spring"
"68650",-1.22390471893958,-1,"Spring"
"68651",-0.56345331078237,-0.4,"Spring"
"68652",-0.172857931273458,0.1,"Spring"
"68653",-0.593647776806944,-0.86,"Spring"
"68654",-1.38954011399299,-0.96,"Spring"
"68655",-0.336141020907988,-0.12,"Spring"
"68680",9.31860281231597,1,"Spring"
"68681",16.0751823539844,1,"Spring"
"68682",6.64607711559528,1,"Spring"
"68683",-0.555181365305578,-0.5,"Spring"
"68684",0.670543287923376,0.58,"Spring"
"68685",-0.388517182851071,-0.18,"Spring"
"68686",-1.14278813058241,-0.98,"Spring"
"68687",-1.21977511052947,-0.86,"Spring"
"68688",-1.07815259668974,-0.88,"Spring"
"68713",0.0382938853096303,0.28,"Spring"
"68714",1.12300062325699,0.64,"Spring"
"68715",0.992499908634662,0.72,"Spring"
"68716",1.64285835396071,0.88,"Spring"
"68717",0.381457401352203,0.48,"Spring"
"68718",-0.0263641697583057,0.22,"Spring"
"68719",-0.460955236799518,-0.14,"Spring"
"68720",-0.234117444616309,0.04,"Spring"
"68721",-0.463631344797679,-0.14,"Spring"
"68728",12.1097396423398,1,"Spring"
"68729",0.776308257371671,0.72,"Spring"
"68730",0.845802237250779,0.74,"Spring"
"68731",3.7940570119402,0.96,"Spring"
"68732",-0.551183307848123,-0.44,"Spring"
"68733",-1.74039895652772,-1,"Spring"
"68734",-0.360116654486829,-0.16,"Spring"
"68759",5.37464992186312,1,"Spring"
"68760",40.1747583994798,1,"Spring"
"68761",5.67871525436426,1,"Spring"
"68762",-0.252801900379438,0.1,"Spring"
"68763",-1.01556661016697,-0.78,"Spring"
"68764",-1.3002309337394,-0.96,"Spring"
"68765",0.768307793870898,0.72,"Spring"
"68766",1.68174306655018,0.84,"Spring"
"68767",0.0343746752946569,0.36,"Spring"
"68788",38.1045468122858,1,"Spring"
"68789",17.7495997336296,1,"Spring"
"68790",18.8369546738924,1,"Spring"
"68791",-0.636701850249688,-0.64,"Spring"
"68792",-0.280139159427179,0,"Spring"
"68793",0.523441500281496,0.58,"Spring"
"68794",-0.548849608728113,-0.56,"Spring"
"68795",-0.504352563393276,-0.24,"Spring"
"68796",-0.602921692478465,-0.48,"Spring"
"68823",15.9723918224295,1,"Spring"
"68824",17.1008941804371,1,"Spring"
"68825",16.7364062703835,1,"Spring"
"68826",-0.577146970913796,-0.3,"Spring"
"68827",-0.914464250918062,-0.94,"Spring"
"68828",-0.687278282630374,-0.44,"Spring"
"68829",-0.903458341765326,-0.7,"Spring"
"68830",-1.17599658707263,-0.9,"Spring"
"68831",-1.2951446102288,-1,"Spring"
"68858",61.5528166371213,1,"Spring"
"68859",79.4016414010616,1,"Spring"
"68860",88.4685261911061,1,"Spring"
"68861",-0.100958456596616,0.0600000000000001,"Spring"
"68862",1.01857839023916,0.74,"Spring"
"68863",0.923291820888241,0.64,"Spring"
"68864",-0.82695789670542,-0.62,"Spring"
"68865",-0.828358450633669,-0.96,"Spring"
"68866",-0.0420201427387587,0.34,"Spring"
"68893",9.1231711484929,1,"Spring"
"68894",4.32401232934842,1,"Spring"
"68895",2.55656957741421,0.88,"Spring"
"68896",-1.13221901155335,-0.92,"Spring"
"68897",-0.53749077203402,-0.38,"Spring"
"68898",-0.943058049736468,-0.72,"Spring"
"68899",-0.14024573402146,0.18,"Spring"
"68900",-0.82618301452776,-0.64,"Spring"
"68901",-0.888706922896277,-0.62,"Spring"
"68923",9.09856928236726,1,"Spring"
"68924",19.6954642951345,1,"Spring"
"68925",16.1367933443452,1,"Spring"
"68926",-1.043296314964,-0.82,"Spring"
